Train Caffe Model Done,,,,
/home/ubuntu/Image_True_False/Level0/10257_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1810_left.png ,Level0 ,91.2900%,Level1 ,8.7100%
/home/ubuntu/Image_True_False/Level0/1719_right.png ,Level1 ,87.9200%,Level0 ,12.0800%
/home/ubuntu/Image_True_False/Level0/1370_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10042_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10560_right.png ,Level1 ,97.4300%,Level0 ,2.5700%
/home/ubuntu/Image_True_False/Level0/1940_right.png ,Level0 ,98.500%,Level1 ,1.500%
/home/ubuntu/Image_True_False/Level0/145_left.png ,Level0 ,95.2200%,Level1 ,4.7800%
/home/ubuntu/Image_True_False/Level0/10278_right.png ,Level0 ,98.6600%,Level1 ,1.3400%
/home/ubuntu/Image_True_False/Level0/1481_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level0/10294_left.png ,Level1 ,75.5500%,Level0 ,24.4500%
/home/ubuntu/Image_True_False/Level0/1056_right.png ,Level0 ,99.8100%,Level1 ,0.1900%
/home/ubuntu/Image_True_False/Level0/10126_right.png ,Level0 ,94.0800%,Level1 ,5.9200%
/home/ubuntu/Image_True_False/Level0/186_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/1449_left.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level0/1172_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level0/117_right.png ,Level1 ,99.900%,Level0 ,0.100%
/home/ubuntu/Image_True_False/Level0/10170_left.png ,Level1 ,99.6800%,Level0 ,0.3200%
/home/ubuntu/Image_True_False/Level0/1307_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/10634_right.png ,Level1 ,99.8700%,Level0 ,0.1300%
/home/ubuntu/Image_True_False/Level0/1880_right.png ,Level0 ,90.9500%,Level1 ,9.0500%
/home/ubuntu/Image_True_False/Level0/10363_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10542_left.png ,Level1 ,97.3500%,Level0 ,2.6500%
/home/ubuntu/Image_True_False/Level0/1929_left.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level0/1055_left.png ,Level1 ,99.4500%,Level0 ,0.5500%
/home/ubuntu/Image_True_False/Level0/1586_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/10058_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1297_right.png ,Level0 ,99.7700%,Level1 ,0.2300%
/home/ubuntu/Image_True_False/Level0/1449_right.png ,Level0 ,99.9200%,Level1 ,0.0800%
/home/ubuntu/Image_True_False/Level0/10010_left.png ,Level0 ,99.0800%,Level1 ,0.9200%
/home/ubuntu/Image_True_False/Level0/1283_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level0/1493_left.png ,Level1 ,89.6400%,Level0 ,10.3600%
/home/ubuntu/Image_True_False/Level0/10484_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/1393_left.png ,Level0 ,97.00%,Level1 ,3.00%
/home/ubuntu/Image_True_False/Level0/10014_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level0/1886_left.png ,Level0 ,73.9400%,Level1 ,26.0600%
/home/ubuntu/Image_True_False/Level0/111_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10059_right.png ,Level1 ,74.4100%,Level0 ,25.5900%
/home/ubuntu/Image_True_False/Level0/10303_left.png ,Level0 ,99.6200%,Level1 ,0.3800%
/home/ubuntu/Image_True_False/Level0/1412_right.png ,Level0 ,99.6300%,Level1 ,0.3700%
/home/ubuntu/Image_True_False/Level0/1793_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10182_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1634_left.png ,Level1 ,99.9300%,Level0 ,0.0700%
/home/ubuntu/Image_True_False/Level0/1255_left.png ,Level1 ,99.8700%,Level0 ,0.1300%
/home/ubuntu/Image_True_False/Level0/10129_left.png ,Level1 ,94.1600%,Level0 ,5.8400%
/home/ubuntu/Image_True_False/Level0/1722_left.png ,Level1 ,95.9600%,Level0 ,4.0400%
/home/ubuntu/Image_True_False/Level0/10163_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1678_left.png ,Level0 ,98.7200%,Level1 ,1.2800%
/home/ubuntu/Image_True_False/Level0/10009_right.png ,Level1 ,83.2800%,Level0 ,16.7200%
/home/ubuntu/Image_True_False/Level0/10646_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/1411_left.png ,Level0 ,99.9400%,Level1 ,0.0600%
/home/ubuntu/Image_True_False/Level0/1688_right.png ,Level0 ,97.1500%,Level1 ,2.8500%
/home/ubuntu/Image_True_False/Level0/1914_left.png ,Level0 ,98.8600%,Level1 ,1.1400%
/home/ubuntu/Image_True_False/Level0/1786_right.png ,Level1 ,98.1500%,Level0 ,1.8500%
/home/ubuntu/Image_True_False/Level0/10048_left.png ,Level0 ,96.7700%,Level1 ,3.2300%
/home/ubuntu/Image_True_False/Level0/1832_left.png ,Level0 ,60.6600%,Level1 ,39.3400%
/home/ubuntu/Image_True_False/Level0/1399_right.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level0/1550_right.png ,Level0 ,97.8900%,Level1 ,2.1100%
/home/ubuntu/Image_True_False/Level0/1285_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/174_left.png ,Level0 ,99.5900%,Level1 ,0.4100%
/home/ubuntu/Image_True_False/Level0/1182_left.png ,Level0 ,91.3300%,Level1 ,8.6700%
/home/ubuntu/Image_True_False/Level0/10194_left.png ,Level0 ,99.9300%,Level1 ,0.0700%
/home/ubuntu/Image_True_False/Level0/10175_left.png ,Level0 ,99.8800%,Level1 ,0.1200%
/home/ubuntu/Image_True_False/Level0/1388_right.png ,Level1 ,99.7600%,Level0 ,0.2400%
/home/ubuntu/Image_True_False/Level0/1914_right.png ,Level0 ,99.700%,Level1 ,0.300%
/home/ubuntu/Image_True_False/Level0/1737_left.png ,Level1 ,65.1500%,Level0 ,34.8500%
/home/ubuntu/Image_True_False/Level0/10640_right.png ,Level0 ,99.8300%,Level1 ,0.1700%
/home/ubuntu/Image_True_False/Level0/1480_right.png ,Level0 ,99.7500%,Level1 ,0.2500%
/home/ubuntu/Image_True_False/Level0/10619_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/10521_left.png ,Level0 ,99.2900%,Level1 ,0.7100%
/home/ubuntu/Image_True_False/Level0/10003_left.png ,Level0 ,98.0400%,Level1 ,1.9600%
/home/ubuntu/Image_True_False/Level0/161_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level0/1394_left.png ,Level1 ,63.4700%,Level0 ,36.5300%
/home/ubuntu/Image_True_False/Level0/1756_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1292_left.png ,Level0 ,99.900%,Level1 ,0.100%
/home/ubuntu/Image_True_False/Level0/10731_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/10448_left.png ,Level1 ,99.6100%,Level0 ,0.3900%
/home/ubuntu/Image_True_False/Level0/100_left.png ,Level0 ,68.1800%,Level1 ,31.8200%
/home/ubuntu/Image_True_False/Level0/1222_left.png ,Level1 ,98.3800%,Level0 ,1.6200%
/home/ubuntu/Image_True_False/Level0/122_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/1387_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/10015_left.png ,Level0 ,99.8400%,Level1 ,0.1600%
/home/ubuntu/Image_True_False/Level0/1849_left.png ,Level1 ,99.9100%,Level0 ,0.0900%
/home/ubuntu/Image_True_False/Level0/1507_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/10239_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10541_left.png ,Level1 ,76.8100%,Level0 ,23.1900%
/home/ubuntu/Image_True_False/Level0/1061_left.png ,Level0 ,87.2500%,Level1 ,12.7500%
/home/ubuntu/Image_True_False/Level0/1737_right.png ,Level0 ,99.8900%,Level1 ,0.1100%
/home/ubuntu/Image_True_False/Level0/10649_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level0/10629_left.png ,Level0 ,99.7400%,Level1 ,0.2600%
/home/ubuntu/Image_True_False/Level0/10293_left.png ,Level0 ,96.6600%,Level1 ,3.3400%
/home/ubuntu/Image_True_False/Level0/1242_right.png ,Level1 ,98.900%,Level0 ,1.100%
/home/ubuntu/Image_True_False/Level0/156_right.png ,Level0 ,58.800%,Level1 ,41.200%
/home/ubuntu/Image_True_False/Level0/1929_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/1669_left.png ,Level0 ,85.4700%,Level1 ,14.5300%
/home/ubuntu/Image_True_False/Level0/1771_left.png ,Level1 ,98.8800%,Level0 ,1.1200%
/home/ubuntu/Image_True_False/Level0/10722_right.png ,Level1 ,50.0%,Level0 ,50.0%
/home/ubuntu/Image_True_False/Level0/10623_right.png ,Level0 ,72.4300%,Level1 ,27.5700%
/home/ubuntu/Image_True_False/Level0/1497_right.png ,Level0 ,99.9300%,Level1 ,0.0700%
/home/ubuntu/Image_True_False/Level0/1353_left.png ,Level1 ,91.0700%,Level0 ,8.9300%
/home/ubuntu/Image_True_False/Level0/157_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level0/10583_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/190_right.png ,Level0 ,90.7100%,Level1 ,9.2900%
/home/ubuntu/Image_True_False/Level0/10007_left.png ,Level1 ,80.8300%,Level0 ,19.1700%
/home/ubuntu/Image_True_False/Level0/1853_left.png ,Level0 ,78.100%,Level1 ,21.900%
/home/ubuntu/Image_True_False/Level0/1324_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/1839_right.png ,Level1 ,99.9500%,Level0 ,0.0500%
/home/ubuntu/Image_True_False/Level0/1357_left.png ,Level0 ,99.6500%,Level1 ,0.3500%
/home/ubuntu/Image_True_False/Level0/162_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/10333_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/10431_left.png ,Level1 ,95.1400%,Level0 ,4.8600%
/home/ubuntu/Image_True_False/Level0/1139_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1059_left.png ,Level0 ,62.3800%,Level1 ,37.6200%
/home/ubuntu/Image_True_False/Level0/1611_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1823_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10022_left.png ,Level1 ,92.7800%,Level0 ,7.2200%
/home/ubuntu/Image_True_False/Level0/1847_left.png ,Level1 ,58.4700%,Level0 ,41.5300%
/home/ubuntu/Image_True_False/Level0/10511_right.png ,Level0 ,95.7500%,Level1 ,4.2500%
/home/ubuntu/Image_True_False/Level0/1040_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1803_left.png ,Level0 ,96.800%,Level1 ,3.200%
/home/ubuntu/Image_True_False/Level0/1179_left.png ,Level0 ,99.8300%,Level1 ,0.1700%
/home/ubuntu/Image_True_False/Level0/1165_right.png ,Level1 ,88.7200%,Level0 ,11.2800%
/home/ubuntu/Image_True_False/Level0/10502_left.png ,Level1 ,86.7600%,Level0 ,13.2400%
/home/ubuntu/Image_True_False/Level0/10141_right.png ,Level0 ,99.6100%,Level1 ,0.3900%
/home/ubuntu/Image_True_False/Level0/170_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/164_right.png ,Level1 ,90.7600%,Level0 ,9.2400%
/home/ubuntu/Image_True_False/Level0/10141_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1272_left.png ,Level0 ,94.5800%,Level1 ,5.4200%
/home/ubuntu/Image_True_False/Level0/1826_right.png ,Level1 ,52.1400%,Level0 ,47.8600%
/home/ubuntu/Image_True_False/Level0/10015_right.png ,Level0 ,99.8200%,Level1 ,0.1800%
/home/ubuntu/Image_True_False/Level0/1272_right.png ,Level0 ,82.7300%,Level1 ,17.2700%
/home/ubuntu/Image_True_False/Level0/10144_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10169_left.png ,Level1 ,99.900%,Level0 ,0.100%
/home/ubuntu/Image_True_False/Level0/1333_left.png ,Level1 ,99.8200%,Level0 ,0.1800%
/home/ubuntu/Image_True_False/Level0/1202_right.png ,Level0 ,97.5600%,Level1 ,2.4400%
/home/ubuntu/Image_True_False/Level0/1889_right.png ,Level0 ,98.8900%,Level1 ,1.1100%
/home/ubuntu/Image_True_False/Level0/1751_right.png ,Level0 ,54.9700%,Level1 ,45.0300%
/home/ubuntu/Image_True_False/Level0/10104_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1260_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10293_right.png ,Level1 ,70.2500%,Level0 ,29.7500%
/home/ubuntu/Image_True_False/Level0/1651_left.png ,Level0 ,52.4400%,Level1 ,47.5600%
/home/ubuntu/Image_True_False/Level0/10552_left.png ,Level0 ,82.7400%,Level1 ,17.2600%
/home/ubuntu/Image_True_False/Level0/1872_left.png ,Level0 ,99.9400%,Level1 ,0.0600%
/home/ubuntu/Image_True_False/Level0/1292_right.png ,Level0 ,91.8900%,Level1 ,8.1100%
/home/ubuntu/Image_True_False/Level0/10173_right.png ,Level0 ,99.2100%,Level1 ,0.7900%
/home/ubuntu/Image_True_False/Level0/1387_left.png ,Level0 ,99.5400%,Level1 ,0.4600%
/home/ubuntu/Image_True_False/Level0/1336_right.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level0/1267_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/1499_left.png ,Level1 ,54.4100%,Level0 ,45.5900%
/home/ubuntu/Image_True_False/Level0/1771_right.png ,Level1 ,98.00%,Level0 ,2.00%
/home/ubuntu/Image_True_False/Level0/10292_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/1600_left.png ,Level0 ,98.2200%,Level1 ,1.7800%
/home/ubuntu/Image_True_False/Level0/170_left.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level0/1260_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1399_left.png ,Level0 ,99.5100%,Level1 ,0.4900%
/home/ubuntu/Image_True_False/Level0/10050_left.png ,Level1 ,99.6100%,Level0 ,0.3900%
/home/ubuntu/Image_True_False/Level0/10206_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1527_right.png ,Level1 ,74.5500%,Level0 ,25.4500%
/home/ubuntu/Image_True_False/Level0/1659_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/10669_right.png ,Level0 ,66.8800%,Level1 ,33.1200%
/home/ubuntu/Image_True_False/Level0/1650_left.png ,Level0 ,75.800%,Level1 ,24.200%
/home/ubuntu/Image_True_False/Level0/1624_left.png ,Level1 ,71.4300%,Level0 ,28.5700%
/home/ubuntu/Image_True_False/Level0/10343_left.png ,Level1 ,99.3500%,Level0 ,0.6500%
/home/ubuntu/Image_True_False/Level0/1889_left.png ,Level1 ,92.3900%,Level0 ,7.6100%
/home/ubuntu/Image_True_False/Level0/1240_left.png ,Level1 ,88.8500%,Level0 ,11.1500%
/home/ubuntu/Image_True_False/Level0/10326_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level0/1059_right.png ,Level1 ,95.9600%,Level0 ,4.0400%
/home/ubuntu/Image_True_False/Level0/10643_right.png ,Level0 ,97.3100%,Level1 ,2.6900%
/home/ubuntu/Image_True_False/Level0/10529_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1786_left.png ,Level0 ,99.8200%,Level1 ,0.1800%
/home/ubuntu/Image_True_False/Level0/1446_left.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/10731_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/190_left.png ,Level1 ,60.3300%,Level0 ,39.6700%
/home/ubuntu/Image_True_False/Level0/1835_left.png ,Level1 ,89.0800%,Level0 ,10.9200%
/home/ubuntu/Image_True_False/Level0/1643_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1144_right.png ,Level0 ,99.8600%,Level1 ,0.1400%
/home/ubuntu/Image_True_False/Level0/10154_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10210_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1133_left.png ,Level1 ,56.4900%,Level0 ,43.5100%
/home/ubuntu/Image_True_False/Level0/1427_left.png ,Level0 ,99.900%,Level1 ,0.100%
/home/ubuntu/Image_True_False/Level0/10073_left.png ,Level1 ,56.9700%,Level0 ,43.0300%
/home/ubuntu/Image_True_False/Level0/1012_left.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/108_left.png ,Level0 ,98.5900%,Level1 ,1.4100%
/home/ubuntu/Image_True_False/Level0/1802_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1165_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/10426_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/10112_right.png ,Level1 ,99.8800%,Level0 ,0.1200%
/home/ubuntu/Image_True_False/Level0/10437_right.png ,Level0 ,99.6200%,Level1 ,0.3800%
/home/ubuntu/Image_True_False/Level0/10583_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10053_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10487_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1574_right.png ,Level1 ,98.4400%,Level0 ,1.5600%
/home/ubuntu/Image_True_False/Level0/10404_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1905_left.png ,Level0 ,99.4900%,Level1 ,0.5100%
/home/ubuntu/Image_True_False/Level0/10014_right.png ,Level0 ,97.5800%,Level1 ,2.4200%
/home/ubuntu/Image_True_False/Level0/1526_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1880_left.png ,Level0 ,88.6100%,Level1 ,11.3900%
/home/ubuntu/Image_True_False/Level0/10317_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/10400_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level0/177_left.png ,Level0 ,85.7600%,Level1 ,14.2400%
/home/ubuntu/Image_True_False/Level0/1432_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level0/1698_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1057_left.png ,Level0 ,98.4100%,Level1 ,1.5900%
/home/ubuntu/Image_True_False/Level0/10440_right.png ,Level0 ,50.2300%,Level1 ,49.7700%
/home/ubuntu/Image_True_False/Level0/10612_left.png ,Level1 ,98.5800%,Level0 ,1.4200%
/home/ubuntu/Image_True_False/Level0/10007_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/102_right.png ,Level1 ,70.7100%,Level0 ,29.2900%
/home/ubuntu/Image_True_False/Level0/10421_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10013_right.png ,Level1 ,94.5300%,Level0 ,5.4700%
/home/ubuntu/Image_True_False/Level0/10029_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level0/1035_left.png ,Level1 ,54.9200%,Level0 ,45.0800%
/home/ubuntu/Image_True_False/Level0/1102_left.png ,Level0 ,99.8500%,Level1 ,0.1500%
/home/ubuntu/Image_True_False/Level0/1801_left.png ,Level1 ,87.0700%,Level0 ,12.9300%
/home/ubuntu/Image_True_False/Level0/10187_left.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/10028_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1478_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1660_right.png ,Level0 ,91.300%,Level1 ,8.700%
/home/ubuntu/Image_True_False/Level0/1763_right.png ,Level0 ,99.00%,Level1 ,1.00%
/home/ubuntu/Image_True_False/Level0/10184_right.png ,Level1 ,99.8800%,Level0 ,0.1200%
/home/ubuntu/Image_True_False/Level0/1609_left.png ,Level1 ,81.100%,Level0 ,18.900%
/home/ubuntu/Image_True_False/Level0/10263_right.png ,Level1 ,98.6800%,Level0 ,1.3200%
/home/ubuntu/Image_True_False/Level0/10666_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10429_left.png ,Level1 ,98.5800%,Level0 ,1.4200%
/home/ubuntu/Image_True_False/Level0/10059_left.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level0/10279_right.png ,Level0 ,99.9600%,Level1 ,0.0400%
/home/ubuntu/Image_True_False/Level0/1508_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10232_left.png ,Level1 ,98.500%,Level0 ,1.500%
/home/ubuntu/Image_True_False/Level0/1057_right.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level0/1915_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10695_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/10226_right.png ,Level0 ,99.9300%,Level1 ,0.0700%
/home/ubuntu/Image_True_False/Level0/1021_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1361_left.png ,Level0 ,92.8600%,Level1 ,7.1400%
/home/ubuntu/Image_True_False/Level0/1785_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1357_right.png ,Level0 ,99.7200%,Level1 ,0.2800%
/home/ubuntu/Image_True_False/Level0/1275_left.png ,Level1 ,99.1200%,Level0 ,0.8800%
/home/ubuntu/Image_True_False/Level0/10705_left.png ,Level0 ,98.9400%,Level1 ,1.0600%
/home/ubuntu/Image_True_False/Level0/1759_left.png ,Level0 ,99.9600%,Level1 ,0.0400%
/home/ubuntu/Image_True_False/Level0/1309_right.png ,Level1 ,99.7400%,Level0 ,0.2600%
/home/ubuntu/Image_True_False/Level0/13_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1313_right.png ,Level0 ,52.1500%,Level1 ,47.8500%
/home/ubuntu/Image_True_False/Level0/10175_right.png ,Level1 ,95.7900%,Level0 ,4.2100%
/home/ubuntu/Image_True_False/Level0/1940_left.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/10028_left.png ,Level1 ,94.7200%,Level0 ,5.2800%
/home/ubuntu/Image_True_False/Level0/1586_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level0/1808_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/10568_right.png ,Level0 ,99.9100%,Level1 ,0.0900%
/home/ubuntu/Image_True_False/Level0/10452_left.png ,Level0 ,99.8300%,Level1 ,0.1700%
/home/ubuntu/Image_True_False/Level0/1772_left.png ,Level0 ,96.100%,Level1 ,3.900%
/home/ubuntu/Image_True_False/Level0/1192_left.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level0/10265_left.png ,Level1 ,78.6200%,Level0 ,21.3800%
/home/ubuntu/Image_True_False/Level0/1722_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level0/1396_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1136_left.png ,Level0 ,99.6600%,Level1 ,0.3400%
/home/ubuntu/Image_True_False/Level0/10367_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level0/1600_right.png ,Level0 ,99.9300%,Level1 ,0.0700%
